Hub,Length [m],Path,Length [nodes],Traffic,Origin
486,6738332.044609632,[486 464 442 420 398 376 377 378],8,0.0,378
486,8710285.43798996,[486 464 442 420 398 376 377 378 379],9,0.0,379
425,3033467.374618927,[425 403 381 380],4,1.0081190307548737,380
425,1061513.9812386003,[425 403 381],3,6.462985658676507,381
382,0.0,[382],1,4.839663366272203,382
382,1971953.3933803255,[382 383],2,0.05067062067811444,383
382,3943906.786760656,[382 383 384],3,284.83919710557836,384
299,6551487.0900597535,[299 298 297 319 341 363 385],7,42.581156098125284,385
299,4457435.227784229,[299 298 320 342 364 386],6,1656.1201654132906,386
256,5405943.274709643,[256 255 277 299 321 343 365 387],8,840.5799018587595,387
432,1006740.0569259373,[432 410 388],3,772.16544165656,388
389,0.0,[389],1,1505.880503239689,389
303,3757551.9196089553,[303 302 324 346 368 390],6,968.1393975057979,390
652,11822838.40026978,[652 630 608 586 564 542 520 498 476 454 432 410 388 389 390 391],16,0.0,391
413,2447243.4369234545,[413 391 392],3,0.0,392
631,12875476.039274365,[631 609 587 565 543 521 499 477 455 433 411 389 390 391 392 393],16,0.30121950537431985,393
829,18869479.511617642,"[829 807 785 763 741 719 697 675 653 631 609 587 565 543 521 499 477 455
 433 411 389 390 391 392 393 394]",26,239.25334549689433,394
462,4566389.185896793,[462 440 418 396 374 395],6,315.41311289824245,395
462,1944475.1417482875,[462 440 418 396],4,0.0,396
419,614960.7810966654,[419 397],2,0.11263844439235982,397
398,0.0,[398],1,0.0,398
1567,19858783.060333587,"[1567    8    7    6    5    4    3   25   47   69   91  113  135  157
  179  201  223  245  267  289  311  333  355  377  399]",25,0.0,399
486,6174498.944810963,[486 464 442 420 398 399 400],7,0.0,400
486,8146452.338191289,[486 464 442 420 398 399 400 401],8,0.699661101087087,401
425,2503960.1710997857,[425 403 402],3,2.018633067323686,402
425,532006.7777194593,[425 403],2,0.16539125484068118,403
404,0.0,[404],1,4.844199939897849,404
404,1971953.393380325,[404 405],2,0.03323366429801844,405
404,3943906.7867606524,[404 405 406],3,25.21879395511951,406
299,7201447.740827933,[299 298 297 319 341 363 385 407],8,247.91565135018985,407
299,5074278.799209211,[299 298 320 342 364 386 408],7,1298.262984701856,408
323,6213897.732984374,[323 322 321 343 365 387 409],7,784.0816435473768,409
432,502205.13651899964,[432 410],2,965.9313160155151,410
411,0.0,[411],1,1793.8995020912469,411
412,0.0,[412],1,506.6931675583416,412
413,0.0,[413],1,0.0,413
413,1971953.3933803244,[413 414],2,2.820747237466468,414
522,8158861.329676251,[522 500 478 456 434 412 413 414 415],9,0.30121950537431985,415
807,17964520.702426087,"[807 785 763 741 719 697 675 653 631 609 587 565 543 521 499 477 455 433
 411 412 413 414 415 416]",24,233.27020025472513,416
462,3916428.535128612,[462 440 418 396 417],5,50.32784068659438,417
462,1295384.0794382575,[462 440 418],3,0.0,418
419,0.0,[419],1,0.11263844439235982,419
420,0.0,[420],1,0.0,420
486,3641176.4348194497,[486 464 442 420 421],5,0.0,421
486,5613129.828199776,[486 464 442 420 421 422],6,0.0,422
425,3943906.786760652,[425 424 423],3,0.811177748552928,423
425,1971953.393380327,[425 424],2,2.0185032008757946,424
425,0.0,[425],1,0.7949776393634809,425
404,590485.876080041,[404 426],2,3.4807839108507994,426
404,2607393.3598455125,[404 405 427],3,0.009293740789871663,427
299,9848501.497391893,[299 298 297 296 318 340 362 384 406 428],10,0.0,428
299,7850538.803137963,[299 298 297 319 341 363 385 407 429],9,435.9853548853413,429
256,8914274.639564008,[256 255 254 276 298 320 342 364 386 408 430],11,577.8926755852277,430
432,1971953.3933803241,[432 431],2,1139.863467596661,431
432,0.0,[432],1,1050.6822336276077,432
433,0.0,[433],1,1743.4428153603228,433
434,0.0,[434],1,267.2081694127049,434
413,477176.97032278567,[413 435],2,0.0,435
609,9538096.586243285,[609 587 565 543 521 499 477 455 433 434 435 436],12,13.975203813262043,436
829,15981085.749504948,"[829 807 785 763 741 719 697 675 653 631 609 587 565 543 521 499 477 455
 433 434 435 436 437]",23,5.962110441269825,437
742,14235432.296370773,"[742 720 698 676 654 632 610 588 566 544 522 500 478 456 434 435 436 437
 438]",19,248.88293270691494,438
462,3267337.4728185814,[462 440 418 439],4,0.6002767133660348,439
462,647210.0053035027,[462 440],2,0.0,440
441,0.0,[441],1,2.2308983716357034e-05,441
420,558894.4560714976,[420 442],2,0.0,442
486,3082281.9787479537,[486 464 442 443],4,0.0,443
486,5054235.37212828,[486 464 442 443 444],5,0.000506555639645967,444
425,4391876.963151425,[425 424 423 445],4,0.23191330318986875,445
447,1971953.3933803272,[447 446],2,9.787020827831897e-06,446
425,534511.8669165551,[425 447],2,3.818848305364803,447
469,2508974.378343822,[469 447 448],3,0.0,448
469,4480927.771724147,[469 447 448 449],4,0.009293740789871663,449
299,10505173.756861757,[299 298 297 296 318 340 362 384 406 428 450],11,0.0,450
299,8498712.877272718,[299 298 297 319 341 363 385 407 429 451],10,325.3434195550753,451
256,9527317.894881539,[256 255 254 276 298 320 342 364 386 408 430 452],12,375.32488007197134,452
432,2530847.849451822,[432 431 453],3,1282.5789240367646,453
476,497622.2265235233,[476 454],2,1210.9099365005204,454
368,3804957.4201695086,[368 367 389 411 433 455],6,1629.1569368144405,455
456,0.0,[456],1,83.37707132023787,456
413,956285.3393720716,[413 435 457],3,4.641168375660311,457
609,9081735.404642247,[609 587 565 543 521 499 477 455 456 457 458],11,66.17413796406649,458
829,15524724.567903904,"[829 807 785 763 741 719 697 675 653 631 609 587 565 543 521 499 477 455
 456 457 458 459]",22,210.21444050081573,459
656,8867432.102567112,[656 634 612 590 568 546 524 502 480 458 459 460],12,311.8972224376199,460
462,2619163.3986838325,[462 440 461],3,0.09277006657555525,461
484,646199.1924168665,[484 462],2,0.0,462
441,611091.7583816092,[441 463],2,0.0006644273524525346,463
464,0.0,[464],1,0.0,464
486,2525871.5919822133,[486 464 465],3,0.0,465
486,4497824.985362539,[486 464 465 466],4,0.0015567004029160558,466
425,4840405.81318074,[425 424 423 445 467],5,0.0,467
425,2932144.37925201,[425 424 446 468],4,0.0,468
469,0.0,[469],1,3.5984118863450307,469
469,1971953.3933803272,[469 470],2,0.0,470
469,3943906.7867606515,[469 470 471],3,0.0,471
299,11162065.049957663,[299 298 297 296 318 340 362 384 406 428 450 472],12,5.504660925009375,472
299,9145922.88257622,[299 298 297 319 341 363 385 407 429 451 473],11,1.4649855014259856,473
432,5168041.800459793,[432 431 430 452 474],5,415.6227627031478,474
432,3087258.2362175626,[432 431 453 475],4,1311.6289643648195,475
476,0.0,[476],1,1480.4539955800296,476
477,0.0,[477],1,1225.6311030500544,477
478,0.0,[478],1,0.0,478
413,1437367.9561944634,[413 435 457 479],4,10.388617390446278,479
631,9075515.035135074,[631 609 587 565 543 521 499 477 478 479 480],11,273.4030313367125,480
807,14623420.30550486,"[807 785 763 741 719 697 675 653 631 609 587 565 543 521 499 477 478 479
 480 481]",20,302.46387444994394,481
656,8330411.117603622,[656 634 612 590 568 546 524 502 480 481 482],11,419.403177962374,482
462,1971953.3933803292,[462 483],2,0.0,483
484,0.0,[484],1,0.0,484
1480,32808879.806807,"[1480 1479 1478 1477 1476 1475 1474 1495 1494 1516 1538 1560 1582    1
   23   45   67   89  111  133  155  177  199  221  243  265  287  309
  331  353  375  397  419  441  463  485]",36,0.015131503156132098,485
486,0.0,[486],1,6.900525178821226e-06,486
486,1971953.3933803267,[486 487],2,0.0,487
486,3943906.7867606515,[486 487 488],3,0.8119907321352172,488
425,5289564.731060144,[425 424 423 445 467 489],6,0.0,489
469,2455051.470414616,[469 468 490],3,0.0,490
469,539532.6643829298,[469 491],2,0.03505290734469213,491
469,2569076.407757747,[469 470 492],3,0.0,492
469,4583423.583384586,[469 470 471 493],4,0.0,493
299,11819125.305272713,[299 298 297 296 318 340 362 384 406 428 450 472 494],13,6.403734676874706,494
299,9792122.074993087,[299 298 297 319 341 363 385 407 429 451 473 495],12,1.1371363256063098,495
541,3072287.3272562195,[541 519 497 496],4,608.4288481819324,496
541,1100333.9338758923,[541 519 497],3,882.6904152541724,497
498,0.0,[498],1,1726.2844441935597,498
499,0.0,[499],1,696.7075274917992,499
500,0.0,[500],1,0.0,500
522,2421813.1172690988,[522 500 501],3,38.47586088621056,501
807,12197351.373204302,[807 785 763 741 719 697 675 653 631 609 587 565 543 521 499 500 501 502],18,637.5763544822553,502
807,14169304.766584633,"[807 785 763 741 719 697 675 653 631 609 587 565 543 521 499 500 501 502
 503]",19,331.91215560311196,503
656,7790878.453220693,[656 634 612 590 568 546 524 502 503 504],10,439.23406866160366,504
484,1971953.3933803288,[484 505],2,0.0,505
506,0.0,[506],1,0.0,506
1524,32120585.7352584,"[1524 1523 1522 1521 1520 1519 1518 1539 1538 1560 1582    1   23   45
   67   89  111  133  155  177  199  221  243  265  287  309  331  353
  375  397  419  441  463  485  507]",35,0.023791525099481126,507
508,0.0,[508],1,0.0,508
508,1971953.3933803248,[508 509],2,0.0015567004029160558,509
425,7734633.66444277,[425 424 423 422 444 466 488 510],8,0.986110717547211,510
447,5291454.278558143,[447 446 445 467 489 511],6,0.0,511
425,3900395.557979131,[425 424 446 468 490 512],6,0.0,512
469,1081578.1212029606,[469 491 513],3,0.0,513
469,3168358.3118148097,[469 470 492 514],4,0.0,514
690,6840348.898709517,[690 668 646 624 602 580 558 536 514 515],10,0.0,515
712,9429636.997667186,[712 690 668 646 624 602 580 558 536 514 515 516],12,1.3341965318286384,516
299,10437264.064673202,[299 298 297 319 341 363 385 407 429 451 473 495 517],13,21.660102868846053,517
541,2520868.1245673834,[541 519 518],3,631.8366041036791,518
541,548914.7311870541,[541 519],2,622.4733024589116,519
542,490964.5016537435,[542 520],2,1734.5100944051533,520
521,0.0,[521],1,381.1089289289366,521
522,0.0,[522],1,0.0,522
609,5747369.708561175,[609 587 565 543 521 522 523],7,110.90316838021678,523
829,12190358.87182283,[829 807 785 763 741 719 697 675 653 631 609 587 565 543 521 522 523 524],18,970.3105180501746,524
656,5276879.603020338,[656 634 612 590 568 546 524 525],8,386.2064206467056,525
656,7248832.996400664,[656 634 612 590 568 546 524 525 526],9,204.61540516946212,526
462,3286192.7377707004,[462 483 505 527],4,0.0,527
550,642889.9199155775,[550 528],2,0.0,528
1480,34021011.19765947,"[1480 1479 1478 1477 1476 1475 1474 1495 1494 1516 1538 1560 1582    1
   23   45   67   89  111  133  155  177  199  221  243  265  287  309
  331  353  375  397  419  441  463  485  507  529]",38,0.04242589379744266,529
508,548914.7311870548,[508 530],2,0.0,530
508,2462917.8950340687,[508 509 531],3,0.0015567004029160558,531
425,8186766.247204578,[425 424 423 422 444 466 488 510 532],9,0.7342067254723746,532
469,5293555.970601446,[469 468 467 489 511 533],6,0.0,533
469,3427450.6057700943,[469 468 490 512 534],5,0.0,534
469,1626136.0546501365,[469 491 513 535],4,0.0,535
469,3769770.8075193334,[469 470 492 514 536],5,0.0,536
690,6238936.403004993,[690 668 646 624 602 580 558 536 537],9,0.0,537
712,8828224.501962658,[712 690 668 646 624 602 580 558 536 537 538],11,0.5476725332782122,538
541,3943906.786760656,[541 540 539],3,168.10323693443308,539
541,1971953.39338033,[541 540],2,425.8761648035921,540
541,0.0,[541],1,601.4911913252749,541
542,0.0,[542],1,1485.0535505392816,542
543,0.0,[543],1,133.73870894870151,543
522,450630.5420726196,[522 544],2,3.688689723802637,544
631,5744222.816717746,[631 609 587 565 543 544 545],7,244.11887674959064,545
829,11738226.289061021,[829 807 785 763 741 719 697 675 653 631 609 587 565 543 544 545 546],17,1157.2540783348,546
656,4732321.669573164,[656 634 612 590 568 546 547],7,511.64994912508007,547
656,6704275.062953489,[656 634 612 590 568 546 547 548],8,6.475322659397833,548
484,3286380.236727234,[484 505 527 549],4,0.0,549
550,0.0,[550],1,0.06047177725425127,550
486,3787046.828613937,[486 485 507 529 551],5,0.02701738445301749,551
508,1095320.868315586,[508 530 552],3,0.0,552
508,2951727.6120044743,[508 509 531 553],4,3.930785533245693,553
425,8638008.393649952,[425 424 423 422 444 466 488 510 532 554],10,0.0,554
469,5745026.549012754,[469 468 467 489 511 533 555],7,0.0,555
469,3916825.814590956,[469 468 490 512 534 556],6,0.0,556
469,2173204.7399731684,[469 491 513 535 557],5,0.0,557
690,3663469.1210592366,[690 668 646 624 602 580 558],7,0.0,558
690,5635422.5144395605,[690 668 646 624 602 580 558 559],8,0.23266824553866172,559
712,8224710.613397228,[712 690 668 646 624 602 580 558 559 560],10,0.7358252118068511,560
541,4586796.7066762345,[541 540 539 561],4,465.6322147642405,561
541,2574915.4377614744,[541 540 562],3,242.3954450856395,562
563,0.0,[563],1,694.6651556433433,563
564,0.0,[564],1,1100.0837180991548,564
565,0.0,[565],1,15.417496173148422,565
522,902101.1204839295,[522 544 566],3,8.437033763853314,566
807,8868932.547261827,[807 785 763 741 719 697 675 653 631 609 587 565 566 567],14,420.69367012170545,567
829,11286984.142615648,[829 807 785 763 741 719 697 675 653 631 609 587 565 566 567 568],16,1022.3656827100385,568
656,4185252.984250129,[656 634 612 590 568 569],6,416.4730127975321,569
1243,36882392.42593181,"[1243 1221 1199 1177 1155 1133 1111 1089 1067 1045 1023 1001  979  957
  935  913  891  869  847  825  803  781  759  737  715  693  671  649
  627  605  583  561  562  563  564  565  566  567  568  569  570]",41,0.0,570
1394,41761690.7812489,"[1394 1395 1396 1397 1398 1399 1400 1401 1402 1403 1404 1426 1448 1470
 1492 1514 1536 1558 1580   21   43   65   87  109  131  153  175  197
  219  241  263  285  307  329  351  373  395  417  439  461  483  505
  527  549  571]",45,0.0,571
572,0.0,[572],1,0.11889764367162241,572
30,29379218.75544745,"[ 30  29  28  27  26  25  24  23  45  67  89 111 133 155 177 199 221 243
 265 287 309 331 353 375 397 419 441 463 485 507 529 551 573]",33,0.02842104594962791,573
508,1639215.6625192717,[508 530 552 574],4,0.0,574
508,3438417.5594003773,[508 509 531 553 575],5,4.963695543362768,575
447,8632067.513642184,[447 446 445 444 466 488 510 532 554 576],10,0.0,576
425,7093904.548330294,[425 424 423 445 467 489 511 533 555 577],10,0.0,577
469,4408364.772716043,[469 468 490 512 534 556 578],7,0.0,578
469,2722781.063682106,[469 491 513 535 557 579],6,0.0,579
690,3057883.918572716,[690 668 646 624 602 580],6,0.23099179697601357,580
712,5647172.01753038,[712 690 668 646 624 602 580 581],8,0.02189592718013955,581
712,7619125.410910708,[712 690 668 646 624 602 580 581 582],9,21.777273504442217,582
628,3167216.6004601093,[628 606 584 583],4,722.9804154151977,583
606,598714.7070290181,[606 584],2,95.77961923375656,584
585,0.0,[585],1,675.9362679267134,585
586,0.0,[586],1,877.0069862903882,586
609,449667.89100006846,[609 587],2,0.0,587
631,2870606.9752987726,[631 609 587 588],4,22.991487035023724,588
829,8864610.447642049,[829 807 785 763 741 719 697 675 653 631 609 587 588 589],14,650.8488511890095,589
656,1663723.2671608625,[656 634 612 590],4,647.0687364856536,590
656,3635676.6605411936,[656 634 612 590 591],5,197.4757264013067,591
701,5029837.311953042,[701 679 657 635 613 591 592],7,0.0,592
528,3286454.1243602615,[528 549 571 593],4,0.0,593
572,640456.9844343914,[572 594],2,1.2460191688163742,594
30,29977933.46247647,"[ 30  29  28  27  26  25  24  23  45  67  89 111 133 155 177 199 221 243
 265 287 309 331 353 375 397 419 441 463 485 507 529 551 573 595]",34,0.07538557473700358,595
508,2180597.7590320352,[508 530 552 574 596],5,0.0994482199447045,596
425,11824932.237502808,[425 424 423 422 421 443 465 487 509 531 553 575 597],13,3.948206331430496,597
447,9081735.404642252,[447 446 445 444 466 488 510 532 554 576 598],11,0.0,598
469,6650760.323629835,[469 468 467 489 511 533 555 577 599],9,0.0,599
469,4902100.382308,[469 468 490 512 534 556 578 600],8,0.0,600
733,3364625.052774125,[733 711 689 667 645 623 601],7,0.0,601
690,2450258.3407740705,[690 668 646 624 602],5,0.4456282391111017,602
712,5039546.439731734,[712 690 668 646 624 602 603],7,13.0841910875711,603
712,7011499.833112061,[712 690 668 646 624 602 603 604],8,289.8140097717812,604
628,2568501.893431091,[628 606 605],3,486.3393495352127,605
628,596548.500050766,[628 606],2,57.87924978004291,606
629,538869.45827917,[629 607],2,670.9398413604099,607
630,482562.11987508147,[630 608],2,478.18632940688946,608
631,448985.6909183797,[631 609],2,0.0,609
609,1971953.3933803253,[609 610],2,59.18040655771245,610
829,8414942.55664198,[829 807 785 763 741 719 697 675 653 631 609 610 611],13,727.9488036715464,611
656,1111643.7868155865,[656 634 612],3,365.60861829108444,612
656,3083597.180195918,[656 634 612 613],4,54.980593968381804,613
701,4422211.734154398,[701 679 657 635 613 614],6,0.0,614
550,3286340.4881092273,[550 571 593 615],4,0.003204038583135116,615
572,1279630.751109893,[572 594 616],3,1.2287098085438153,616
508,4976072.88501383,[508 507 529 551 573 595 617],7,0.05154349960002946,617
508,2719467.217311204,[508 530 552 574 596 618],6,6.441861226259892,618
425,12307494.357377889,[425 424 423 422 421 443 465 487 509 531 553 575 597 619],14,1.9711164359871887,619
447,9530721.095560633,[447 446 445 444 466 488 510 532 554 576 598 620],12,0.0,620
469,7105157.4031996075,[469 468 467 489 511 533 555 577 599 621],10,0.0,621
469,5398063.872493091,[469 468 490 512 534 556 578 600 622],9,0.0,622
733,2810048.245083651,[733 711 689 667 645 623],6,0.0,623
690,1840624.1655763406,[690 668 646 624],4,0.8382970349248353,624
712,4429912.264534003,[712 690 668 646 624 625],6,26.892358671926303,625
606,4600927.306869052,[606 605 604 626],4,719.9452646593099,626
693,1909385.5009365906,[693 671 649 627],4,316.4669089046646,627
650,594355.1632318496,[650 628],2,94.65452503795791,628
651,536358.3135220631,[651 629],2,833.7613334813166,629
652,480557.37934627983,[652 630],2,88.39585816420912,630
631,0.0,[631],1,0.0386952864464547,631
631,1971953.3933803253,[631 632],2,127.55337019137974,632
829,7965956.8657236,[829 807 785 763 741 719 697 675 653 631 632 633],12,598.7355571164392,633
656,557066.9791251128,[656 634],2,187.18706822994218,634
700,3650589.715025181,[700 678 656 634 635],5,2.425271185644854,635
701,3812577.5589566687,[701 679 657 635 636],5,0.0,636
572,3286126.504975431,[572 593 615 637],4,0.029438722321273758,637
572,1917477.409177374,[572 594 616 638],4,1.2188135619278295,638
508,5570428.04824568,[508 507 529 551 573 595 617 639],8,0.0,639
508,3255825.530833267,[508 530 552 574 596 618 640],7,7.769385112289701,640
425,12788051.736724168,[425 424 423 422 421 443 465 487 509 531 553 575 597 619 641],15,0.36234408541475704,641
469,9523889.444185093,[469 468 467 466 488 510 532 554 576 598 620 642],12,0.0,642
469,7560662.165260044,[469 468 467 489 511 533 555 577 599 621 643],11,0.0,643
469,5896284.800104977,[469 468 490 512 534 556 578 600 622 644],10,0.0,644
733,2252981.265958538,[733 711 689 667 645],5,0.0,645
690,1229013.989952231,[690 668 646],3,29.567517787978378,646
712,3818302.0889098933,[712 690 668 646 647],5,123.72362957934628,647
693,3243492.2362494348,[693 671 649 648],4,711.7170088099622,648
693,1271538.8428691095,[693 671 649],3,148.53970746515526,649
650,0.0,[650],1,135.57652139094228,650
651,0.0,[651],1,757.4298852480945,651
652,0.0,[652],1,1.2182360478618648e-05,652
631,448374.4090500224,[631 653],2,7.588250006734765,653
807,5099530.861319756,[807 785 763 741 719 697 675 653 654],9,170.2226800583199,654
829,7517582.456673577,[829 807 785 763 741 719 697 675 653 654 655],11,405.46940480726045,655
656,0.0,[656],1,184.33422548914507,656
722,3658004.3449017443,[722 700 678 656 657],5,0.0,657
723,3818302.088909898,[723 701 679 657 658],5,0.0,658
572,3942964.8386606323,[572 593 615 637 659],5,0.0,659
572,2553953.5473297425,[572 594 616 638 660],5,0.24011176694162195,660
508,6162563.692629566,[508 507 529 551 573 595 617 639 661],9,0.22502943380341833,661
338,20102249.692728538,"[338 337 336 335 334 333 332 354 376 398 420 442 464 486 508 530 552 574
 596 618 640 662]",22,8.466254389686613,662
903,10304434.732303629,[903 881 859 837 815 793 771 749 727 705 683 661 662 663],14,1.6859130567451592,663
469,9971724.126874821,[469 468 467 466 488 510 532 554 576 598 620 642 664],13,0.0,664
469,8017338.913498426,[469 468 467 489 511 533 555 577 599 621 643 665],12,0.0,665
733,3665385.970215207,[733 711 689 667 666],5,0.0,666
733,1693432.576834883,[733 711 689 667],4,0.0,667
712,1232795.9153887383,[712 690 668],3,43.132179534387745,668
712,3204749.3087690636,[712 690 668 669],4,340.46968732311984,669
20,39316254.64228118,"[ 20  19  18  17  16  15  14  13  12  11  10  32  54  76  98 120 142 164
 186 208 230 252 274 296 318 340 362 384 406 428 450 472 494 516 538 560
 582 604 626 648 670]",41,403.1367549029678,670
693,635062.7047167409,[693 671],2,262.77426750157815,671
672,0.0,[672],1,240.6610491733623,672
673,0.0,[673],1,522.7096254931951,673
674,0.0,[674],1,0.0,674
631,896209.0917397512,[631 653 675],3,10.785067503940663,675
829,5097794.380603524,[829 807 785 763 741 719 697 675 676],9,161.68134909968325,676
764,3811624.8411979573,[764 742 720 698 676 677],6,265.14870396387687,677
656,559548.6891236554,[656 678],2,128.19462272729635,678
701,615461.2098114,[701 679],2,0.0,679
723,3204749.308769064,[723 701 679 680],4,0.0,680
572,4599570.932405083,[572 593 615 637 659 681],6,0.0061315017613168266,681
30,35257033.46556407,"[ 30  29  28  27  26  25  24  23  22  44  66  88 110 132 154 176 198 220
 242 264 286 308 330 352 374 396 418 440 462 484 506 528 550 572 594 616
 638 660 682]",39,0.5241681429346206,682
508,6752454.6049083825,[508 507 529 551 573 595 617 639 661 683],10,0.002830792561035217,683
338,20633596.029949907,"[338 337 336 335 334 333 332 354 376 398 420 442 464 486 508 530 552 574
 596 618 640 662 684]",23,7.143181160594718,684
903,9714543.820024813,[903 881 859 837 815 793 771 749 727 705 683 684 685],13,2.018980824638002,685
469,10419091.203907955,[469 468 467 466 488 510 532 554 576 598 620 642 664 686],14,0.0,686
469,8475250.796678819,[469 468 467 489 511 533 555 577 599 621 643 665 687],13,0.0,687
733,3103365.316819129,[733 711 689 688],4,0.0,688
733,1131411.923438801,[733 711 689],3,0.0,689
712,617334.7055773381,[712 690],2,78.00707860477016,690
712,2589288.0989576625,[712 690 691],3,462.309303516967,691
715,2605560.2672662647,[715 693 692],3,111.11581999305645,692
715,633606.8738859392,[715 693],2,434.2975345372762,693
672,589890.9122788148,[672 694],2,343.46745459140635,694
717,528848.469123019,[717 695],2,173.58202226301378,695
674,476674.46852888976,[674 696],2,0.0,696
631,1343576.1687728865,[631 653 675 697],4,35.112740755643784,697
829,4650427.303570389,[829 807 785 763 741 719 697 698],8,167.0297174357271,698
721,505153.90430864063,[721 699],2,157.76177546852136,699
700,0.0,[700],1,86.99135341043524,700
701,0.0,[701],1,0.0,701
745,3208460.627093682,[745 723 701 702],4,0.0,702
572,5255894.811179989,[572 593 615 637 659 681 703],7,0.007692004406983699,703
834,7205991.8089848105,[834 812 790 768 746 724 725 704],8,1.3518492687278347,704
508,7340076.561657753,[508 507 529 551 573 595 617 639 661 683 705],11,1.7789917264220727,705
338,21162444.499072924,"[338 337 336 335 334 333 332 354 376 398 420 442 464 486 508 530 552 574
 596 618 640 662 684 706]",24,0.14395238988923997,706
903,9126921.863275442,[903 881 859 837 815 793 771 749 727 705 706 707],12,1.013198413580411,707
469,10866063.28756791,[469 468 467 466 488 510 532 554 576 598 620 642 664 686 708],15,0.0,708
469,8934459.757336307,[469 468 467 489 511 533 555 577 599 621 643 665 687 709],14,0.0,709
733,2538883.707817452,[733 711 710],3,0.0,710
733,566930.3144371241,[733 711],2,0.0,711
712,0.0,[712],1,282.19084148844684,712
712,1971953.3933803244,[712 713],2,333.45968176127826,713
715,1971953.3933803255,[715 714],2,330.7820184728235,714
715,0.0,[715],1,452.92483790919005,715
716,0.0,[716],1,348.60900025137477,716
717,0.0,[717],1,3.94899949618398,717
631,3882579.076089599,[631 630 652 674 696 718],6,0.0,718
631,1790548.2524328409,[631 653 675 697 719],5,65.51508306543309,719
829,4203455.219910434,[829 807 785 763 741 719 720],7,175.15303426079058,720
721,0.0,[721],1,204.28624712289303,721
722,0.0,[722],1,17.667984350894642,722
723,0.0,[723],1,0.0,723
767,3212099.87933542,[767 745 723 724],4,0.007215850488137221,724
811,6431256.424520929,[811 789 767 745 723 724 725],7,0.0026006773447662113,725
834,6555000.301758779,[834 812 790 768 746 747 726],7,1.5541551663015423,726
878,9836094.792016668,[878 856 834 812 790 768 746 747 726 727],10,1.4407170553456172,727
903,6569638.681111552,[903 881 859 837 815 793 771 749 727 728],10,13.831171724217825,728
903,8541592.074491875,[903 881 859 837 815 793 771 749 727 728 729],11,0.0,729
469,11312713.406770138,[469 468 467 466 488 510 532 554 576 598 620 642 664 686 708 730],16,0.0,730
469,9395026.48319003,[469 468 467 489 511 533 555 577 599 621 643 665 687 709 731],15,0.0,731
733,1971953.393380327,[733 732],2,0.0,732
733,0.0,[733],1,1.467882007339682,733
712,619172.528136019,[712 734],2,470.67279574625445,734
821,6235827.847982526,[821 799 777 755 733 734 735],7,204.54717794584116,735
715,2627563.315986717,[715 714 736],3,681.7290911770779,736
737,0.0,[737],1,401.2937064499829,737
716,585329.7887835632,[716 738],2,265.6384211318998,738
761,523876.51753958577,[761 739],2,2.738596843529022,739
631,4355550.208150484,[631 630 652 674 696 718 740],7,7.337358314335547,740
829,1784851.70732788,[829 807 785 763 741],5,89.82144177209273,741
829,3756805.100708205,[829 807 785 763 741 742],6,141.97115492184466,742
743,0.0,[743],1,204.85467690164376,743
744,0.0,[744],1,0.0,744
723,619172.5281360187,[723 745],2,2.868811908888075,745
767,2592927.351199402,[767 745 746],3,0.00972283676310326,746
834,4583046.908378455,[834 812 790 768 746 747],6,0.007256986995145098,747
856,6557559.497246891,[856 834 812 790 768 769 748],7,1.1560006293692906,748
924,6956350.90050428,[924 902 880 858 836 814 792 770 748 749],10,0.004114645520303384,749
903,5986623.240499184,[903 881 859 837 815 793 771 749 750],9,17.03047024885813,750
469,14164759.390897753,[469 468 467 466 465 487 509 531 553 575 597 619 641 663 685 707 729 751],18,0.0,751
469,11759114.930976653,[469 468 467 466 488 510 532 554 576 598 620 642 664 686 708 730 752],17,0.0,752
469,9857010.361316063,[469 468 467 489 511 533 555 577 599 621 643 665 687 709 731 753],16,0.0,753
733,2481846.5897762175,[733 732 754],3,0.0,754
755,0.0,[755],1,46.95403679777962,755
821,3694508.9049012903,[821 799 777 755 756],5,384.0282307723968,756
821,5666462.298281616,[821 799 777 755 756 757],6,169.5913478848872,757
715,3282741.7393325884,[715 714 736 758],4,804.9577901881669,758
759,0.0,[759],1,372.86874665876167,759
760,0.0,[760],1,101.95173817223193,760
761,0.0,[761],1,2.738596843529022,761
631,4826741.0047121765,[631 630 652 674 696 718 740 762],8,12.955080677777271,762
829,1338450.18312137,[829 807 785 763],4,79.33483500513059,763
764,0.0,[764],1,124.89062630393985,764
765,0.0,[765],1,146.7649658098489,765
766,0.0,[766],1,0.0,766
767,0.0,[767],1,4.037339421865953,767
811,3219156.545185509,[811 789 767 768],4,0.004064846922119614,768
834,3931294.2119975565,[834 812 790 768 769],5,0.018255605304135614,769
856,5905093.93151804,[856 834 812 790 791 770],6,1.7912661610765048,770
924,6327360.4650870105,[924 902 880 858 836 814 792 770 771],9,15.637272083408188,771
903,5405943.27470964,[903 881 859 837 815 793 771 772],8,14.090760504404535,772
925,7941729.767888638,[925 903 881 859 837 815 793 771 772 773],10,0.0,773
469,12205341.493174277,[469 468 467 466 488 510 532 554 576 598 620 642 664 686 708 730 752 774],18,0.0,774
994,6440827.32434797,[994 972 950 928 906 884 862 840 818 796 774 775],12,0.0,775
733,2994139.6916711316,[733 732 754 776],4,0.0,776
777,0.0,[777],1,222.6370413700766,777
821,3122722.7885653116,[821 799 777 778],4,166.95666430357215,778
