Hub,Length [m],Path,Length [nodes],Traffic,Origin
413,0.0,[413],1,0.0,413
413,1971953.393380325,[413 414],2,2.702700136609551,414
522,8159694.441382967,[522 500 478 456 434 412 413 414 415],9,0.30121950537431985,415
807,17961225.942350157,"[807 785 763 741 719 697 675 653 631 609 587 565 543 521 499 477 455 433
 411 412 413 414 415 416]",24,237.9662489694042,416
462,3915644.428172221,[462 440 418 396 417],5,48.133573664889575,417
462,1294848.344654913,[462 440 418],3,0.0,418
419,0.0,[419],1,0.11263844439235982,419
420,0.0,[420],1,0.0,420
486,3639115.480856911,[486 464 442 420 421],5,0.0,421
486,5611068.8742372375,[486 464 442 420 421 422],6,0.0,422
425,3943906.7867606524,[425 424 423],3,0.8099747233281455,423
425,1971953.3933803274,[425 424],2,2.018692334918352,424
425,0.0,[425],1,0.8625907552352701,425
404,591106.1150132499,[404 426],2,3.41948363220618,426
404,2607784.635670095,[404 405 427],3,0.009293740789871663,427
299,9849182.732486349,[299 298 297 296 318 340 362 384 406 428],10,0.0,428
299,7849246.830725436,[299 298 297 319 341 363 385 407 429],9,444.17083684276315,429
256,8910349.716575008,[256 255 254 276 298 320 342 364 386 408 430],11,574.9506465748015,430
432,1971953.3933803241,[432 431],2,1154.0504301806727,431
432,0.0,[432],1,1047.4431234937124,432
433,0.0,[433],1,1738.32372301006,433
434,0.0,[434],1,256.3205798620514,434
413,477705.6745003226,[413 435],2,0.0,435
609,9536006.984375637,[609 587 565 543 521 499 477 455 433 434 435 436],12,13.877230239637461,436
829,15978139.109976446,"[829 807 785 763 741 719 697 675 653 631 609 587 565 543 521 499 477 455
 433 434 435 436 437]",23,6.236860461062161,437
742,14239207.782798788,"[742 720 698 676 654 632 610 588 566 544 522 500 478 456 434 435 436 437
 438]",19,250.57234537263955,438
462,3266801.738035237,[462 440 418 439],4,0.6002767133660348,439
462,646935.6698885727,[462 440],2,0.0,440
419,612507.9904634776,[419 441],2,2.2308983716357034e-05,441
442,0.0,[442],1,0.0,442
486,3080905.758719175,[486 464 442 443],4,0.0,443
486,5052859.1520995,[486 464 442 443 444],5,0.0006509902576965487,444
425,4392023.992646562,[425 424 423 445],4,0.20603485058092014,445
447,1971953.3933803272,[447 446],2,5.378891532412892e-06,446
425,535204.0602764989,[425 447],2,3.832609113187668,447
469,2509667.4244755358,[469 447 448],3,0.0,448
469,4481620.81785586,[469 447 448 449],4,0.009293740789871663,449
299,10505920.44555663,[299 298 297 296 318 340 362 384 406 428 450],11,0.0,450
299,8497159.505491776,[299 298 297 319 341 363 385 407 429 451],10,328.8641352270064,451
256,9522857.707038486,[256 255 254 276 298 320 342 364 386 408 430 452],12,380.1160431978871,452
432,2530163.1155180624,[432 431 453],3,1287.6487746016303,453
476,496998.3663399013,[476 454],2,1229.272062402677,454
368,3803553.538977112,[368 367 389 411 433 455],6,1618.0128722332522,455
456,0.0,[456],1,83.04179108167831,456
413,957354.7371230985,[413 435 457],3,5.134745205416645,457
609,9079971.013708573,[609 587 565 543 521 499 477 455 456 457 458],11,67.26407571107292,458
829,15522103.139309376,"[829 807 785 763 741 719 697 675 653 631 609 587 565 543 521 499 477 455
 456 457 458 459]",22,208.24156188402242,459
656,8873653.162834106,[656 634 612 590 568 546 524 502 480 458 459 460],12,313.4341108097907,460
462,2618889.063268902,[462 440 461],3,0.0927454407666361,461
484,645912.0169566218,[484 462],2,0.0,462
1458,32837938.733477067,"[1458 1457 1456 1455 1454 1453 1452 1473 1472 1494 1516 1538 1560 1582
    1   23   45   67   89  111  133  155  177  199  221  243  265  287
  309  331  353  375  397  419  441  463]",36,0.0006644273524525346,463
464,0.0,[464],1,0.0,464
486,2525182.4765283763,[486 464 465],3,0.0,465
486,4497135.869908703,[486 464 465 466],4,0.0015567004029160558,466
425,4840719.6389095085,[425 424 423 445 467],5,0.0,467
425,2933237.305349722,[425 424 446 468],4,0.0,468
469,0.0,[469],1,3.5991506839507865,469
469,1971953.393380329,[469 470],2,0.0,470
469,3943906.7867606524,[469 470 471],3,0.0,471
299,11162863.378886944,[299 298 297 296 318 340 362 384 406 428 450 472],12,5.868091515407286,472
299,9144095.17538035,[299 298 297 319 341 363 385 407 429 451 473],11,1.395845602051054,473
432,5166962.0317314975,[432 431 430 452 474],5,426.88918737401644,474
454,2527676.6755711227,[454 453 475],3,1314.6208847784872,475
476,0.0,[476],1,1499.6679565528507,476
477,0.0,[477],1,1200.7323634479321,477
478,0.0,[478],1,0.0,478
413,1438989.5864697117,[413 435 457 479],4,10.63848576982129,479
807,12649147.464634966,"[807 785 763 741 719 697 675 653 631 609 587 565 543 521 499 477 478 479
 480]",19,279.9925268348561,480
807,14621100.858015295,"[807 785 763 741 719 697 675 653 631 609 587 565 543 521 499 477 478 479
 480 481]",20,297.4568216391676,481
656,8335939.131738899,[656 634 612 590 568 546 524 502 480 481 482],11,416.73218240881783,482
462,1971953.3933803295,[462 483],2,0.0,483
484,0.0,[484],1,0.0,484
1480,32797649.594906963,"[1480 1479 1478 1477 1476 1475 1474 1495 1494 1516 1538 1560 1582    1
   23   45   67   89  111  133  155  177  199  221  243  265  287  309
  331  353  375  397  419  441  463  485]",36,0.0151956228227359,485
486,0.0,[486],1,0.0,486
486,1971953.3933803255,[486 487],2,0.0,487
486,3943906.7867606506,[486 487 488],3,0.8181894359817674,488
425,5290064.945776249,[425 424 423 445 467 489],6,0.0,489
469,2455614.7880735034,[469 468 490],3,0.0,490
469,540226.16160224,[469 491],2,0.015837467505519953,491
469,2569675.050425537,[469 470 492],3,0.0,492
469,4583778.957971516,[469 470 471 493],4,0.0,493
299,11819961.443629883,[299 298 297 296 318 340 362 384 406 428 450 472 494],13,6.43442679074451,494
299,9790007.192336971,[299 298 297 319 341 363 385 407 429 451 473 495],12,1.7536813882348845,495
541,3070904.5318472404,[541 519 497 496],4,629.4432864785924,496
541,1098951.1384669128,[541 519 497],3,868.826371564001,497
498,0.0,[498],1,1740.5762009313398,498
499,0.0,[499],1,667.2509766933453,499
500,0.0,[500],1,0.0,500
522,2422018.9055429418,[522 500 501],3,39.868076057912795,501
807,12195321.394824592,[807 785 763 741 719 697 675 653 631 609 587 565 543 521 499 500 501 502],18,643.7821107983762,502
807,14167274.788204923,"[807 785 763 741 719 697 675 653 631 609 587 565 543 521 499 500 501 502
 503]",19,324.6195228307404,503
656,7795712.970136662,[656 634 612 590 568 546 524 502 503 504],10,429.996273157065,504
484,1971953.3933803283,[484 505],2,0.0,505
506,0.0,[506],1,0.0,506
1524,32109328.94168188,"[1524 1523 1522 1521 1520 1519 1518 1539 1538 1560 1582    1   23   45
   67   89  111  133  155  177  199  221  243  265  287  309  331  353
  375  397  419  441  463  485  507]",35,0.024116989599887395,507
508,0.0,[508],1,0.0,508
508,1971953.3933803258,[508 509],2,0.0015567004029160558,509
425,7733440.336025204,[425 424 423 422 444 466 488 510],8,0.973305343882372,510
447,5292013.252052954,[447 446 445 467 489 511],6,0.0,511
425,3902625.7479692916,[425 424 446 468 490 512],6,0.0,512
469,1082965.1703961939,[469 491 513],3,0.0,513
469,3169547.8778910683,[469 470 492 514],4,0.0,514
690,6844769.499450549,[690 668 646 624 602 580 558 536 514 515],10,0.0,515
712,9434568.444774492,[712 690 668 646 624 602 580 558 536 514 515 516],12,1.324986079653172,516
299,10434849.26738367,[299 298 297 319 341 363 385 407 429 451 473 495 517],13,22.95446579164726,517
541,2520176.0899022985,[541 519 518],3,636.3423277783329,518
541,548222.6965219714,[541 519],2,626.666421825498,519
542,490366.3642604838,[542 520],2,1736.3622623246315,520
521,0.0,[521],1,368.67355531034264,521
609,3774520.0417307657,[609 587 565 543 521 522],6,0.0,522
696,9780825.971263414,[696 674 652 630 608 586 564 542 520 521 522 523],12,118.99397360424777,523
829,12188605.560711894,[829 807 785 763 741 719 697 675 653 631 609 587 565 543 521 522 523 524],18,977.0765634738364,524
656,5281020.567962383,[656 634 612 590 568 546 524 525],8,393.90455229875226,525
656,7252973.961342707,[656 634 612 590 568 546 524 525 526],9,191.5853424424457,526
462,3286254.5130578475,[462 483 505 527],4,0.0,527
550,642564.8491345118,[550 528],2,0.0,528
1524,32713799.445754495,"[1524 1523 1522 1521 1520 1519 1518 1539 1538 1560 1582    1   23   45
   67   89  111  133  155  177  199  221  243  265  287  309  331  353
  375  397  419  441  463  485  507  529]",36,0.040545021455144825,529
508,548222.6965219709,[508 530],2,0.0,530
508,2462319.7576408093,[508 509 531],3,0.0015567004029160558,531
425,8185320.350188876,[425 424 423 422 444 466 488 510 532],9,0.7254593618321667,532
425,6190985.975130398,[425 424 423 445 467 489 511 533],8,0.0,533
469,3429171.9857704868,[469 468 490 512 534],5,0.0,534
469,1628216.3196936608,[469 491 513 535],4,0.0,535
469,3771543.327065631,[469 470 492 514 536],5,0.0,536
690,6242774.050275986,[690 668 646 624 602 580 558 536 537],9,0.0,537
712,8832572.995599926,[712 690 668 646 624 602 580 558 536 537 538],11,0.5476725332782122,538
541,3943906.7867606557,[541 540 539],3,172.7020822409794,539
541,1971953.3933803313,[541 540],2,429.1017925065249,540
541,0.0,[541],1,619.634285467647,541
542,0.0,[542],1,1477.4711446451058,542
543,0.0,[543],1,123.67024764360603,543
609,3322640.027567094,[609 587 565 543 544],5,4.222805941947118,544
807,9318668.439582404,[807 785 763 741 719 697 675 653 631 609 587 565 543 544 545],15,252.63499662030137,545
829,11736725.546548221,[829 807 785 763 741 719 697 675 653 631 609 587 565 543 544 545 546],17,1156.3033541081531,546
656,4735769.418664916,[656 634 612 590 568 546 547],7,514.9574537683118,547
656,6707722.812045241,[656 634 612 590 568 546 547 548],8,4.036528421912706,548
484,3286414.3167909365,[484 505 527 549],4,0.0,549
550,0.0,[550],1,0.06210792671170521,550
508,3178806.737234233,[508 507 529 551],4,0.026522525527240992,551
508,1093935.902157712,[508 530 552],3,0.0,552
508,2950540.834735958,[508 509 531 553],4,3.9529615354068373,553
425,8636328.771789782,[425 424 423 422 444 466 488 510 532 554],10,0.0,554
469,5745887.632491754,[469 468 467 489 511 533 555],7,0.0,555
469,3919141.020312724,[469 468 490 512 534 556],6,0.0,556
469,2175977.499411313,[469 491 513 535 557],5,0.0,557
690,3666732.0297801523,[690 668 646 624 602 580 558],7,0.0,558
690,5638685.423160477,[690 668 646 624 602 580 558 559],8,0.2352407786893309,559
712,8228484.36848442,[712 690 668 646 624 602 580 558 559 560],10,0.8781885818257213,560
541,4586471.635895167,[541 540 539 561],4,471.44188954547,561
541,2574336.2331616282,[541 540 562],3,234.79811508516462,562
563,0.0,[563],1,707.5637963815526,563
564,0.0,[564],1,1091.8822259508258,564
565,0.0,[565],1,9.36562549750731,565
609,2871631.605966188,[609 587 565 566],4,8.443180415675606,566
807,8867660.017981498,[807 785 763 741 719 697 675 653 631 609 587 565 566 567],14,431.39576470118834,567
764,8058892.59883241,[764 742 720 698 676 654 632 610 588 566 567 568],12,1011.5144965259767,568
656,4188008.238947264,[656 634 612 590 568 569],6,412.20311564314255,569
1243,36866943.78485296,"[1243 1221 1199 1177 1155 1133 1111 1089 1067 1045 1023 1001  979  957
  935  913  891  869  847  825  803  781  759  737  715  693  671  649
  627  605  583  561  562  563  564  565  566  567  568  569  570]",41,0.0,570
1394,41769097.424125455,"[1394 1395 1396 1397 1398 1399 1400 1401 1402 1403 1404 1426 1448 1470
 1492 1514 1536 1558 1580   21   43   65   87  109  131  153  175  197
  219  241  263  285  307  329  351  373  395  417  439  461  483  505
  527  549  571]",45,0.0,571
572,0.0,[572],1,0.11889764367162241,572
30,29367449.29936139,"[ 30  29  28  27  26  25  24  23  45  67  89 111 133 155 177 199 221 243
 265 287 309 331 353 375 397 419 441 463 485 507 529 551 573]",33,0.02842104594962791,573
508,1637137.2507940459,[508 530 552 574],4,0.0,574
508,3436652.1005655797,[508 509 531 553 575],5,4.893283520486589,575
447,8630498.46076956,[447 446 445 444 466 488 510 532 554 576],10,0.0,576
425,7095342.095917886,[425 424 423 445 467 489 511 533 555 577],10,0.0,577
469,4411283.052506091,[469 468 490 512 534 556 578],7,0.0,578
469,2726245.216353541,[469 491 513 535 557 579],6,0.0,579
690,3060580.5429794984,[690 668 646 624 602 580],6,0.23099179697601357,580
712,5650379.488303438,[712 690 668 646 624 602 580 581],8,0.13260904557637332,581
712,7622332.881683766,[712 690 668 646 624 602 580 581 582],9,23.492945042316403,582
628,3166018.7725000856,[628 606 584 583],4,722.1927342020756,583
606,598119.5838066803,[606 584],2,97.50009876670086,584
585,0.0,[585],1,683.1674395423294,585
608,484038.5971012677,[608 586],2,868.7872581807561,586
609,449472.55293901905,[609 587],2,0.0,587
609,2421425.946319344,[609 587 588],3,25.030391377496194,588
829,8863558.071920147,[829 807 785 763 741 719 697 675 653 631 609 587 588 589],14,664.4858006265715,589
656,1665787.1286247072,[656 634 612 590],4,634.7961267016701,590
656,3637740.522005038,[656 634 612 590 591],5,192.78178906494912,591
701,5032533.936359826,[701 679 657 635 613 591 592],7,0.0,592
528,3286432.788831066,[528 549 571 593],4,0.0,593
572,640107.2199506499,[572 594],2,1.2372627147887125,594
30,29965568.883168068,"[ 30  29  28  27  26  25  24  23  45  67  89 111 133 155 177 199 221 243
 265 287 309 331 353 375 397 419 441 463 485 507 529 551 573 595]",34,0.06852625829006875,595
508,2177825.7760024834,[508 530 552 574 596],5,0.11350102340476871,596
425,11820120.22180104,[425 424 423 422 421 443 465 487 509 531 553 575 597],13,3.7546095666525914,597
447,9079971.013708578,[447 446 445 444 466 488 510 532 554 576 598],11,0.0,598
469,6652165.125241357,[469 468 467 489 511 533 555 577 599],9,0.0,599
469,4905630.522771296,[469 468 490 512 534 556 578 600],8,0.0,600
733,3368713.3689016467,[733 711 689 667 645 623 601],7,0.0,601
690,2452397.36878579,[690 668 646 624 602],5,0.4456282391111017,602
712,5042196.314109729,[712 690 668 646 624 602 603],7,12.993351787004514,603
712,7014149.707490057,[712 690 668 646 624 602 603 604],8,307.7897310151089,604
628,2567899.188693406,[628 606 605],3,479.46763837938784,605
628,595945.795313081,[628 606],2,59.78002640853087,606
629,538176.1550737286,[629 607],2,688.9014327561665,607
630,482004.7315222994,[630 608],2,458.0135866766653,608
609,0.0,[609],1,0.0,609
696,5860135.273596572,[696 674 652 630 608 609 610],7,61.95978107749459,610
829,8414085.518981125,[829 807 785 763 741 719 697 675 653 631 609 610 611],13,726.9474841726185,611
721,4477790.734892046,[721 699 677 655 633 611 612],7,363.8095655854262,612
656,3084971.123597501,[656 634 612 613],4,52.51734919600549,613
701,4424350.762166117,[701 679 657 635 613 614],6,0.0,614
550,3286291.450906245,[550 571 593 615],4,0.005309318794971318,615
572,1278919.061108795,[572 594 616],3,1.2285152694836405,616
508,4973137.685625559,[508 507 529 551 573 595 617],7,0.05154349960002946,617
508,2716001.931076212,[508 530 552 574 596 618],6,6.451856406987858,618
425,12302124.95332334,[425 424 423 422 421 443 465 487 509 531 553 575 597 619],14,1.9444755187407592,619
425,9984816.843379667,[425 424 423 422 444 466 488 510 532 554 576 598 620],13,0.0,620
469,7106861.443476518,[469 468 467 489 511 533 555 577 599 621],10,0.0,621
469,5402214.198522316,[469 468 490 512 534 556 578 600 622],9,0.0,622
733,2813448.4865739555,[733 711 689 667 645 623],6,0.0,623
690,1842214.5131954872,[690 668 646 624],4,0.8382970349248353,624
712,4432013.458519427,[712 690 668 646 624 625],6,26.73036032842694,625
606,4600882.02707494,[606 605 604 626],4,729.1729906334158,626
693,1908228.0887323017,[693 671 649 627],4,312.3207538714022,627
650,593745.1364928511,[650 628],2,96.04561892814672,628
651,535665.677651733,[651 629],2,844.7863979841986,629
652,480011.32156406745,[652 630],2,80.0954552574991,630
609,448809.85900402453,[609 631],2,0.03870527689332448,631
807,5547218.553011284,[807 785 763 741 719 697 675 653 631 632],10,133.62020509709913,632
829,7965275.659977102,[829 807 785 763 741 719 697 675 653 631 632 633],12,596.3704435520732,633
656,557752.8478894802,[656 634],2,185.90375203356322,634
700,3652639.283183703,[700 678 656 634 635],5,1.6124258131772193,635
701,3814167.906575814,[701 679 657 635 636],5,0.0,636
572,3286049.7826453303,[572 593 615 637],4,0.032703040911755465,637
572,1916391.7631644905,[572 594 616 638],4,1.2186439239651303,638
508,5566882.822118409,[508 507 529 551 573 595 617 639],8,0.0,639
508,3251667.6087279445,[508 530 552 574 596 618 640],7,8.095526755889452,640
425,12782136.274887407,[425 424 423 422 421 443 465 487 509 531 553 575 597 619 641],15,0.3199313831463106,641
469,9522100.57129355,[469 468 467 466 488 510 532 554 576 598 620 642],12,0.0,642
469,7562683.304787411,[469 468 467 489 511 533 555 577 599 621 643],11,0.0,643
469,5901063.175390019,[469 468 490 512 534 556 578 600 622 644],10,0.0,644
733,2255695.6386844753,[733 711 689 667 645],5,0.0,645
690,1230064.7956985226,[690 668 646],3,30.440633618722988,646
712,3819863.741022463,[712 690 668 646 647],5,127.56602985263088,647
693,3242708.78005693,[693 671 649 648],4,710.3025160441839,648
606,3248237.9365941663,[606 605 627 649],4,145.94337714243997,649
650,0.0,[650],1,144.7128510137792,650
651,0.0,[651],1,756.6073918180148,651
652,0.0,[652],1,0.0,652
609,897028.1252935738,[609 631 653],3,7.676011539776721,653
807,5099000.286721734,[807 785 763 741 719 697 675 653 654],9,173.15217609180252,654
764,4270143.533156427,[764 742 720 698 676 654 655],7,401.62773158888524,655
656,0.0,[656],1,181.72878434743663,656
701,1230064.7956985252,[701 679 657],3,0.0,657
723,3819863.7410224653,[723 701 679 657 658],5,0.0,658
572,3942829.014566328,[572 593 615 637 659],5,4.4156793592264876e-05,659
572,2552482.0503762146,[572 594 616 638 660],5,0.24042572788142103,660
508,6158401.383050864,[508 507 529 551 573 595 617 639 661],9,0.2241226454391,661
338,20091940.251965407,"[338 337 336 335 334 333 332 354 376 398 420 442 464 486 508 530 552 574
 596 618 640 662]",22,8.466254389686613,662
903,10297262.79997528,[903 881 859 837 815 793 771 749 727 705 683 661 662 663],14,1.7503638338512764,663
469,9969798.963645853,[469 468 467 466 488 510 532 554 576 598 620 642 664],13,0.0,664
469,8019694.6993751135,[469 468 467 489 511 533 555 577 599 621 643 665],12,0.0,665
469,6402204.880126331,[469 468 490 512 534 556 578 600 622 644 666],11,0.0,666
733,1695463.643268885,[733 711 689 667],4,0.0,667
712,1233827.3811329096,[712 690 668],3,43.38387270209327,668
712,3205780.7745132353,[712 690 668 669],4,348.6678022419576,669
20,39320024.09535334,"[ 20  19  18  17  16  15  14  13  12  11  10  32  54  76  98 120 142 164
 186 208 230 252 274 296 318 340 362 384 406 428 450 472 494 516 538 560
 582 604 626 648 670]",41,399.42492690820404,670
693,634665.0994648817,[693 671],2,256.3715335789195,671
672,0.0,[672],1,250.62552619089905,672
673,0.0,[673],1,513.2204349670503,673
674,0.0,[674],1,0.0,674
696,2448105.817774898,[696 674 675],3,11.328371291333418,675
829,5097405.607954924,[829 807 785 763 741 719 697 675 676],9,165.33331368417387,676
764,3813132.1385687226,[764 742 720 698 676 677],6,261.5245007346275,677
656,560231.9954155904,[656 678],2,126.88974049343331,678
701,615981.8291892927,[701 679],2,0.0,679
723,3205780.7745132325,[723 701 679 680],4,0.0,680
572,4599362.204544643,[572 593 615 637 659 681],6,0.00613630929871789,681
30,35250654.02675387,"[ 30  29  28  27  26  25  24  23  22  44  66  88 110 132 154 176 198 220
 242 264 286 308 330 352 374 396 418 440 462 484 506 528 550 572 594 616
 638 660 682]",39,0.6846960576389098,682
508,6747668.42625781,[508 507 529 551 573 595 617 639 661 683],10,0.06801012093423409,683
338,20622596.506731637,"[338 337 336 335 334 333 332 354 376 398 420 442 464 486 508 530 552 574
 596 618 640 662 684]",23,6.9046678018265215,684
903,9707995.756768335,[903 881 859 837 815 793 771 749 727 705 683 684 685],13,2.018913892472592,685
469,10417049.74585915,[469 468 467 466 488 510 532 554 576 598 620 642 664 686],14,0.0,686
469,8477958.448087992,[469 468 467 489 511 533 555 577 599 621 643 665 687],13,0.0,687
733,3104715.9901509117,[733 711 689 688],4,0.0,688
733,1132762.5967705841,[733 711 689],3,0.0,689
712,617845.5519436153,[712 690],2,82.54217580182225,690
712,2589798.9453239404,[712 690 691],3,458.71332246448776,691
715,2605151.0533994306,[715 693 692],3,111.46107308616729,692
693,0.0,[693],1,424.18870777071936,693
694,0.0,[694],1,357.88990177946476,694
717,528160.2829428785,[717 695],2,162.19050496883588,695
696,0.0,[696],1,0.0,696
696,1971953.3933803309,[696 697],2,36.39008918363069,697
829,4650154.825741627,[829 807 785 763 741 719 697 698],8,173.1302842456392,698
721,505802.7891846518,[721 699],2,155.691077551076,699
700,0.0,[700],1,85.38607923032936,700
701,0.0,[701],1,0.0,701
745,3209472.3462248063,[745 723 701 702],4,0.0,702
572,5255599.40220364,[572 593 615 637 659 681 703],7,0.007692004406983699,703
834,7206932.559827454,[834 812 790 768 746 724 725 704],8,1.3743146475837755,704
508,7334660.005236696,[508 507 529 551 573 595 617 639 661 683 705],11,2.0010055642985045,705
338,21150756.789674517,"[338 337 336 335 334 333 332 354 376 398 420 442 464 486 508 530 552 574
 596 618 640 662 684 706]",24,0.14145719169691284,706
903,9121004.17778945,[903 881 859 837 815 793 771 749 727 705 706 707],12,1.0038614669426564,707
469,10863925.652750313,[469 468 467 466 488 510 532 554 576 598 620 642 664 686 708],15,0.0,708
469,8937536.151861472,[469 468 467 489 511 533 555 577 599 621 643 665 687 709],14,0.0,709
733,2539557.2460448965,[733 711 710],3,0.0,710
733,567603.8526645695,[733 711],2,0.0,711
712,0.0,[712],1,287.0011741586974,712
712,1971953.3933803246,[712 713],2,329.9679153132927,713
715,1971953.3933803248,[715 714],2,348.8004324390867,714
715,0.0,[715],1,430.4285822266464,715
716,0.0,[716],1,356.9579757984065,716
717,0.0,[717],1,3.3836019859086814,717
609,4362472.061403559,[609 608 630 652 674 696 718],7,0.0,718
807,1785221.8118846472,[807 785 763 741 719],5,66.48798832215674,719
829,4203278.918850465,[829 807 785 763 741 719 720],7,176.61178871999746,720
721,0.0,[721],1,205.55298475770175,721
722,0.0,[722],1,14.012777055933007,722
723,0.0,[723],1,0.0,723
767,3213091.4560717666,[767 745 723 724],4,0.00972283676310326,724
811,6433198.1488437895,[811 789 767 745 723 724 725],7,0.002444348782468353,725
834,6555726.14629543,[834 812 790 768 746 747 726],7,1.5541551663015423,726
878,9837102.436356027,[878 856 834 812 790 768 746 747 726 727],10,1.5161847008415381,727
903,6564357.599318075,[903 881 859 837 815 793 771 749 727 728],10,13.980235228612202,728
903,8536310.9926984,[903 881 859 837 815 793 771 749 727 728 729],11,0.0,729
469,11310499.814873401,[469 468 467 466 488 510 532 554 576 598 620 642 664 686 708 730],16,0.0,730
469,9398488.143889276,[469 468 467 489 511 533 555 577 599 621 643 665 687 709 731],15,0.0,731
733,1971953.3933803274,[733 732],2,0.0,732
733,0.0,[733],1,1.9248544276426003,733
712,619673.4009008661,[712 734],2,470.4952071360417,734
712,2623159.806912349,[712 713 735],3,201.4117686050917,735
715,2627449.172888671,[715 714 736],3,700.9431914009365,736
737,0.0,[737],1,387.36718987658605,737
716,584693.1850910487,[716 738],2,267.4498870455558,738
761,523193.38740824047,[761 739],2,2.738596843529022,739
696,946765.0579876998,[696 718 740],3,7.417946086592694,740
829,1784751.363347051,[829 807 785 763 741],5,89.41485386098046,741
742,0.0,[742],1,142.64378409844318,742
743,0.0,[743],1,203.96568972861473,743
744,0.0,[744],1,0.0,744
745,0.0,[745],1,2.9059506988241406,745
767,2593418.0551709,[767 745 746],3,0.00972283676310326,746
834,4583772.752915106,[834 812 790 768 746 747],6,0.007256986995145098,747
834,5903771.854731175,[834 812 790 768 769 748],6,1.1601095706639937,748
924,6952508.674564334,[924 902 880 858 836 814 792 770 748 749],10,0.004044018087142831,749
903,5981984.699666064,[903 881 859 837 815 793 771 749 750],9,16.35945985388461,750
469,14157554.649359073,[469 468 467 466 465 487 509 531 553 575 597 619 641 663 685 707 729 751],18,0.0,751
469,11756845.682155339,[469 468 467 466 488 510 532 554 576 598 620 642 664 686 708 730 752],17,0.0,752
469,9860873.444563517,[469 468 467 489 511 533 555 577 599 621 643 665 687 709 731 753],16,0.0,753
733,2482507.087720029,[733 732 754],3,0.0,754
755,0.0,[755],1,58.97372559182247,755
821,3696490.9111897377,[821 799 777 755 756],5,382.30093004067817,756
821,5668444.304570063,[821 799 777 755 756 757],6,168.42653093976534,757
715,3282499.7778997747,[715 714 736 758],4,822.8506319628643,758
759,0.0,[759],1,363.1782212720914,759
760,0.0,[760],1,98.77587171364262,760
761,0.0,[761],1,2.738596843529022,761
696,1417473.1463380859,[696 718 740 762],4,15.553059345136571,762
829,1338405.4960651197,[829 807 785 763],4,76.22393798232822,763
764,0.0,[764],1,123.7793235211281,764
765,0.0,[765],1,145.02528645526303,765
766,0.0,[766],1,0.0,766
767,0.0,[767],1,4.037339421865953,767
811,3220106.6927720234,[811 789 767 768],4,0.004064846922119614,768
834,3931818.4613508517,[834 812 790 768 769],5,0.0207699538460972,769
834,5251118.074269455,[834 812 790 791 770],5,1.7767548064122258,770
924,6323961.353480795,[924 902 880 858 836 814 792 770 771],9,15.901486639852774,771
903,5401952.917552417,[903 881 859 837 815 793 771 772],8,13.618930444787658,772
925,7937060.473876825,[925 903 881 859 837 815 793 771 772 773],10,0.0,773
469,12203036.946652118,[469 468 467 466 488 510 532 554 576 598 620 642 664 686 708 730 752 774],18,0.0,774
994,6441591.653845597,[994 972 950 928 906 884 862 840 818 796 774 775],12,0.0,775
733,2995465.8184746336,[733 732 754 776],4,0.0,776
777,0.0,[777],1,229.2030713688594,777
821,3124039.4432368055,[821 799 777 778],4,162.6168650589928,778
693,6550131.676130228,[693 692 691 713 735 757 779],7,103.26376736596563,779
65,43281052.29200133,"[ 65  44  45  46  47  48  49  50  51  52  53  54  76  98 120 142 164 186
 208 230 252 274 296 318 340 362 384 406 428 450 472 494 516 538 560 582
 604 626 648 670 692 714 736 758 780]",45,732.022686387483,780
759,628547.3210835395,[759 781],2,349.3193212904239,781
782,0.0,[782],1,7.37995964102774,782
761,520725.54267780087,[761 783],2,0.8356858150885369,783
696,1886464.5167627882,[696 718 740 762 784],5,51.004783331153824,784
829,892214.23156834,[829 807 785],3,36.66282466616296,785
786,0.0,[786],1,136.01867888253258,786
765,512958.7307546035,[765 787],2,65.93270775195109,787
766,572451.4679529401,[766 788],2,0.0,788
789,0.0,[789],1,4.037339421865953,789
833,3223500.117793705,[833 811 789 790],4,0.0,790
834,3279164.680889127,[834 812 790 791],4,0.02548857254756065,791
834,4597813.434206324,[834 812 813 792],4,0.9075216422545687,792
924,5697044.895806108,[924 902 880 858 836 814 792 793],8,20.465929129798347,793
903,4824282.004213021,[903 881 859 837 815 793 794],7,9.94814505429676,794
469,15093872.27222805,"[469 468 467 466 465 487 509 531 553 575 597 619 641 663 685 707 729 751
 773 795]",20,0.0,795
947,9892030.061133796,[947 925 903 881 859 837 815 793 794 795 796],11,0.0,796
994,5995481.135862749,[994 972 950 928 906 884 862 840 818 796 797],11,0.0,797
842,1038092.6280393362,[842 820 798],3,0.0,798
799,0.0,[799],1,309.0107138843658,799
821,2549187.8319954737,[821 799 800],3,88.79053814827938,800
715,6553025.9123817915,[715 714 713 735 757 779 801],7,15.049890458238423,801
759,3280521.4575806474,[759 758 780 802],4,667.4487096419731,802
803,0.0,[803],1,167.6461690198476,803
739,3712028.9884853805,[739 738 760 782 804],5,2.6541395091942928,804
761,1038995.7223155004,[761 783 805],3,0.0,805
807,1971953.3933803248,[807 806],2,125.93945211959735,806
829,446103.713585493,[829 807],2,79.65022521698609,807
808,0.0,[808],1,162.0881856417462,808
809,0.0,[809],1,0.0,809
810,0.0,[810],1,0.0,810
811,0.0,[811],1,2.8144180634545766,811
834,653906.6474456707,[834 812],2,0.0,812
